java.lang.Thread.run-Profiled$$anon$1.run-scala.collection.immutable.Range.foreach$mVc$sp-Profiled$$anon$1$$anonfun$run$1.apply$mcVI$sp-Profiled$$anon$1.Profiled$$anon$$a-java.lang.Thread.sleep[native],12031240
java.lang.Thread.run-Profiled$$anon$1.run-scala.collection.immutable.Range.foreach$mVc$sp-Profiled$$anon$1$$anonfun$run$1.apply$mcVI$sp-Profiled$$anon$1.Profiled$$anon$$a-Profiled$$anon$1.b2-java.lang.Thread.sleep[native],26966610
java.lang.Thread.run-Profiled$$anon$1.run-scala.collection.immutable.Range.foreach$mVc$sp-Profiled$$anon$1$$anonfun$run$1.apply$mcVI$sp-Profiled$$anon$1.Profiled$$anon$$a-Profiled$$anon$1.b2-Profiled$$anon$1.c-java.lang.Thread.sleep[native],66978300
java.lang.Thread.run-Profiled$$anon$1.run-scala.collection.immutable.Range.foreach$mVc$sp-Profiled$$anon$1$$anonfun$run$1.apply$mcVI$sp-Profiled$$anon$1.Profiled$$anon$$a-Profiled$$anon$1.b1-java.lang.Thread.sleep[native],13923090
java.lang.Thread.run-Profiled$$anon$1.run-scala.collection.immutable.Range.foreach$mVc$sp-Profiled$$anon$1$$anonfun$run$1.apply$mcVI$sp-Profiled$$anon$1.Profiled$$anon$$a-Profiled$$anon$1.b1-Profiled$$anon$1.c-java.lang.Thread.sleep[native],70091760
